ensembl,pathways
ENSP00000262043,unknown
ENSP00000380999,unknown
ENSP00000270115,unknown
ENSP00000427108,unknown
ENSP00000309782,unknown
ENSP00000397312,unknown
ENSP00000344729,unknown
ENSP00000329137,unknown
ENSP00000248098,unknown
ENSP00000377428,unknown
ENSP00000283916,unknown
ENSP00000370981,unknown
ENSP00000367823,unknown
ENSP00000380659,unknown
ENSP00000391594,unknown
ENSP00000351536,unknown
ENSP00000332595,unknown
ENSP00000350336,unknown
ENSP00000328676,unknown
ENSP00000485078,unknown
ENSP00000480318,unknown
ENSP00000386175,unknown
ENSP00000483239,unknown
ENSP00000449002,unknown
ENSP00000358099,unknown
ENSP00000332500,unknown
ENSP00000409316,unknown
ENSP00000248211,unknown
ENSP00000269221,unknown
ENSP00000334181,unknown
ENSP00000431759,unknown
ENSP00000321242,unknown
ENSP00000389813,unknown
ENSP00000422769,unknown
ENSP00000374183,unknown
ENSP00000482552,unknown
ENSP00000298585,unknown
ENSP00000310593,unknown
ENSP00000266682,unknown
ENSP00000360985,['hsa04144']
ENSP00000455426,unknown
ENSP00000300184,unknown
ENSP00000297267,unknown
ENSP00000477841,unknown
ENSP00000359292,unknown
ENSP00000248643,unknown
ENSP00000462963,unknown
ENSP00000366939,unknown
ENSP00000248668,unknown
ENSP00000311521,unknown
ENSP00000322628,unknown
ENSP00000479243,unknown
ENSP00000328524,unknown
ENSP00000373734,unknown
ENSP00000309141,unknown
ENSP00000342118,unknown
ENSP00000341139,unknown
ENSP00000334563,unknown
ENSP00000340887,unknown
ENSP00000320520,unknown
ENSP00000301190,unknown
ENSP00000353904,['hsa04340']
ENSP00000252891,['hsa04330']
ENSP00000473185,unknown
ENSP00000404247,unknown
ENSP00000482364,unknown
ENSP00000330842,unknown
ENSP00000337478,unknown
ENSP00000249007,unknown
ENSP00000482492,unknown
ENSP00000462046,unknown
ENSP00000330247,unknown
ENSP00000249064,unknown
ENSP00000485552,unknown
ENSP00000291906,['hsa04151']
ENSP00000290246,unknown
ENSP00000288368,unknown
ENSP00000319831,unknown
ENSP00000377566,unknown
ENSP00000398560,unknown
ENSP00000302051,unknown
ENSP00000249079,unknown
ENSP00000360500,unknown
ENSP00000349612,unknown
ENSP00000428544,unknown
ENSP00000409937,unknown
ENSP00000347586,unknown
ENSP00000387462,unknown
ENSP00000295079,unknown
ENSP00000313691,['hsa04216']
ENSP00000344489,unknown
ENSP00000403067,unknown
ENSP00000416673,unknown
ENSP00000306788,unknown
ENSP00000296877,unknown
ENSP00000348460,unknown
ENSP00000252512,unknown
ENSP00000395244,unknown
ENSP00000400500,unknown
ENSP00000354919,unknown
ENSP00000360195,unknown
ENSP00000369126,"['hsa04310', 'hsa04340']"
ENSP00000374482,unknown
ENSP00000334851,unknown
ENSP00000364613,unknown
ENSP00000315949,unknown
ENSP00000356432,unknown
ENSP00000359575,unknown
ENSP00000290399,unknown
ENSP00000386520,unknown
ENSP00000359740,unknown
ENSP00000385689,unknown
ENSP00000439427,unknown
ENSP00000480740,unknown
ENSP00000281282,['hsa04530']
ENSP00000288087,unknown
ENSP00000262932,unknown
ENSP00000292894,unknown
ENSP00000453273,unknown
ENSP00000361032,unknown
ENSP00000307858,unknown
ENSP00000426387,unknown
ENSP00000386049,unknown
ENSP00000416750,unknown
ENSP00000349238,unknown
ENSP00000438507,unknown
ENSP00000261438,unknown
ENSP00000392678,unknown
ENSP00000312675,unknown
ENSP00000421544,['hsa00790']
ENSP00000348019,['hsa04142']
ENSP00000269582,['hsa00350']
ENSP00000298705,unknown
ENSP00000268655,unknown
ENSP00000323148,unknown
ENSP00000395259,unknown
ENSP00000380057,unknown
ENSP00000377725,unknown
ENSP00000366509,unknown
ENSP00000363103,unknown
ENSP00000380087,unknown
ENSP00000421871,unknown
ENSP00000270310,unknown
ENSP00000339182,unknown
ENSP00000306372,unknown
ENSP00000483791,unknown
ENSP00000440190,unknown
ENSP00000404843,unknown
ENSP00000351632,unknown
ENSP00000250351,unknown
ENSP00000344129,unknown
ENSP00000406598,unknown
ENSP00000417214,unknown
ENSP00000381588,unknown
ENSP00000359240,unknown
ENSP00000418001,unknown
ENSP00000362340,unknown
ENSP00000261038,unknown
ENSP00000358510,unknown
ENSP00000262384,unknown
ENSP00000251343,unknown
ENSP00000386616,unknown
ENSP00000278590,unknown
ENSP00000309175,unknown
ENSP00000256151,unknown
ENSP00000316491,unknown
ENSP00000266736,['hsa00340']
ENSP00000470123,unknown
ENSP00000254695,unknown
ENSP00000468002,unknown
ENSP00000359489,unknown
ENSP00000367743,unknown
ENSP00000402000,unknown
ENSP00000358786,unknown
ENSP00000362799,unknown
ENSP00000369210,unknown
ENSP00000481762,unknown
ENSP00000406970,unknown
ENSP00000347924,unknown
ENSP00000324277,unknown
ENSP00000302657,unknown
ENSP00000301215,unknown
ENSP00000427421,unknown
ENSP00000466971,unknown
ENSP00000379462,unknown
ENSP00000377374,unknown
ENSP00000306396,unknown
ENSP00000401597,unknown
ENSP00000266542,unknown
ENSP00000334314,unknown
ENSP00000308149,unknown
ENSP00000333836,unknown
ENSP00000391088,unknown
ENSP00000256339,unknown
ENSP00000305699,unknown
ENSP00000334375,unknown
ENSP00000468927,unknown
ENSP00000251170,unknown
ENSP00000343171,unknown
ENSP00000339585,unknown
ENSP00000251203,unknown
ENSP00000441832,unknown
ENSP00000251250,unknown
ENSP00000453854,unknown
ENSP00000351732,unknown
ENSP00000251268,['hsa04340']
ENSP00000269945,unknown
ENSP00000251269,unknown
ENSP00000262894,unknown
ENSP00000307342,['hsa04929']
ENSP00000362294,unknown
ENSP00000477980,unknown
ENSP00000317636,unknown
ENSP00000287996,"['hsa00562', 'hsa04070']"
ENSP00000413861,unknown
ENSP00000376395,unknown
ENSP00000323328,unknown
ENSP00000251377,['hsa04662']
ENSP00000417492,unknown
ENSP00000288221,unknown
ENSP00000354830,unknown
ENSP00000251472,unknown
ENSP00000354425,unknown
ENSP00000370345,['hsa03018']
ENSP00000357842,unknown
ENSP00000376188,unknown
ENSP00000362590,unknown
ENSP00000485487,unknown
ENSP00000347195,unknown
ENSP00000428280,unknown
ENSP00000359935,"['hsa00051', 'hsa00520']"
ENSP00000422941,unknown
ENSP00000355210,unknown
ENSP00000296486,['hsa00564']
ENSP00000300030,unknown
ENSP00000338030,unknown
ENSP00000448696,['hsa04330']
ENSP00000444747,unknown
ENSP00000382104,unknown
ENSP00000264661,unknown
ENSP00000328983,['hsa00533']
ENSP00000375428,unknown
ENSP00000375429,unknown
ENSP00000251691,unknown
ENSP00000453962,unknown
ENSP00000401335,unknown
ENSP00000457408,unknown
ENSP00000251808,unknown
ENSP00000337862,unknown
ENSP00000319829,unknown
ENSP00000432743,"['hsa04115', 'hsa04210']"
ENSP00000383594,unknown
ENSP00000330031,unknown
ENSP00000296603,unknown
ENSP00000251921,unknown
ENSP00000364627,unknown
ENSP00000484135,unknown
ENSP00000360475,unknown
ENSP00000385892,unknown
ENSP00000295150,unknown
ENSP00000414964,unknown
ENSP00000333845,unknown
ENSP00000252032,unknown
ENSP00000259750,unknown
ENSP00000438886,unknown
ENSP00000318374,unknown
ENSP00000423333,unknown
ENSP00000352642,unknown
ENSP00000358016,unknown
ENSP00000252085,unknown
ENSP00000337732,unknown
ENSP00000252087,unknown
ENSP00000252100,unknown
ENSP00000355251,unknown
ENSP00000297534,unknown
ENSP00000361852,unknown
ENSP00000480313,unknown
ENSP00000291577,unknown
ENSP00000259845,unknown
ENSP00000323880,unknown
ENSP00000301365,unknown
ENSP00000360597,unknown
ENSP00000335076,['hsa04064']
ENSP00000482760,unknown
ENSP00000394033,['hsa04927']
ENSP00000484398,unknown
ENSP00000381007,unknown
ENSP00000425840,unknown
ENSP00000379396,unknown
ENSP00000308330,unknown
ENSP00000367125,unknown
ENSP00000474071,unknown
ENSP00000316675,unknown
ENSP00000356991,['hsa04520']
ENSP00000410926,unknown
ENSP00000478061,unknown
ENSP00000301146,unknown
ENSP00000305449,unknown
ENSP00000315417,unknown
ENSP00000349147,unknown
ENSP00000370224,unknown
ENSP00000382239,unknown
ENSP00000439244,unknown
ENSP00000402154,unknown
ENSP00000278550,unknown
ENSP00000426237,unknown
ENSP00000378067,unknown
ENSP00000307540,unknown
ENSP00000297737,unknown
ENSP00000347358,unknown
ENSP00000332613,unknown
ENSP00000356057,unknown
ENSP00000340954,unknown
ENSP00000294952,unknown
ENSP00000357917,unknown
ENSP00000278855,unknown
ENSP00000329803,unknown
ENSP00000297508,['hsa04530']
ENSP00000359505,unknown
ENSP00000365692,unknown
ENSP00000252744,unknown
ENSP00000370596,unknown
ENSP00000442129,unknown
ENSP00000252797,unknown
ENSP00000312141,unknown
ENSP00000252799,unknown
ENSP00000357697,unknown
ENSP00000342974,unknown
ENSP00000252840,unknown
ENSP00000331435,unknown
ENSP00000329557,unknown
ENSP00000333183,unknown
ENSP00000372361,unknown
ENSP00000370801,unknown
ENSP00000325929,unknown
ENSP00000386870,unknown
ENSP00000385285,unknown
ENSP00000414019,unknown
ENSP00000326604,unknown
ENSP00000356172,unknown
ENSP00000361518,unknown
ENSP00000282003,unknown
ENSP00000310547,unknown
ENSP00000356560,unknown
ENSP00000253008,unknown
ENSP00000315664,unknown
ENSP00000469998,unknown
ENSP00000410734,unknown
ENSP00000411132,unknown
ENSP00000348316,unknown
ENSP00000352836,unknown
ENSP00000269973,unknown
ENSP00000308578,unknown
ENSP00000388502,unknown
ENSP00000380351,unknown
ENSP00000328245,unknown
ENSP00000337473,unknown
ENSP00000471000,unknown
ENSP00000383922,unknown
ENSP00000421258,unknown
ENSP00000373274,unknown
ENSP00000413073,unknown
ENSP00000440464,unknown
ENSP00000352233,unknown
ENSP00000351280,unknown
ENSP00000375582,unknown
ENSP00000375820,unknown
ENSP00000262259,unknown
ENSP00000335042,unknown
ENSP00000351042,unknown
ENSP00000441838,unknown
ENSP00000466274,unknown
ENSP00000350085,unknown
ENSP00000354414,unknown
ENSP00000400852,unknown
ENSP00000337368,unknown
ENSP00000330838,unknown
ENSP00000333776,unknown
ENSP00000292530,unknown
ENSP00000301547,unknown
ENSP00000437616,unknown
ENSP00000349494,unknown
ENSP00000346348,unknown
ENSP00000333223,unknown
ENSP00000468153,unknown
ENSP00000301310,unknown
ENSP00000353491,unknown
ENSP00000306869,unknown
ENSP00000268154,unknown
ENSP00000338770,unknown
ENSP00000416662,unknown
ENSP00000413411,unknown
ENSP00000333980,unknown
ENSP00000405289,unknown
ENSP00000472969,unknown
ENSP00000396857,unknown
ENSP00000253144,unknown
ENSP00000460547,unknown
ENSP00000403441,unknown
ENSP00000354453,unknown
ENSP00000470209,unknown
ENSP00000383020,unknown
ENSP00000471754,unknown
ENSP00000384000,unknown
ENSP00000385163,unknown
ENSP00000378881,unknown
ENSP00000335437,unknown
ENSP00000321812,unknown
ENSP00000339767,unknown
ENSP00000433773,unknown
ENSP00000367300,unknown
ENSP00000270649,unknown
ENSP00000344791,unknown
ENSP00000419397,unknown
ENSP00000303533,unknown
ENSP00000292579,unknown
ENSP00000409318,unknown
ENSP00000322265,unknown
ENSP00000255129,unknown
ENSP00000292841,unknown
ENSP00000361784,unknown
ENSP00000401947,unknown
ENSP00000347755,unknown
ENSP00000293471,unknown
ENSP00000355459,unknown
ENSP00000311957,unknown
ENSP00000340514,unknown
ENSP00000396379,unknown
ENSP00000379458,unknown
ENSP00000469391,unknown
ENSP00000321132,unknown
ENSP00000479449,unknown
ENSP00000466714,unknown
ENSP00000337555,unknown
ENSP00000385939,unknown
ENSP00000317165,unknown
ENSP00000470488,unknown
ENSP00000324605,unknown
ENSP00000485193,unknown
ENSP00000309330,unknown
ENSP00000428679,unknown
ENSP00000365619,unknown
ENSP00000428878,unknown
ENSP00000343581,unknown
ENSP00000340004,unknown
ENSP00000273320,unknown
ENSP00000269829,unknown
ENSP00000346729,unknown
ENSP00000413660,unknown
ENSP00000354694,unknown
ENSP00000470381,unknown
ENSP00000353652,unknown
ENSP00000301318,unknown
ENSP00000376110,unknown
ENSP00000379451,unknown
ENSP00000270001,unknown
ENSP00000333802,unknown
ENSP00000282282,unknown
ENSP00000439435,unknown
ENSP00000464872,unknown
ENSP00000465121,unknown
ENSP00000400878,unknown
ENSP00000282296,unknown
ENSP00000382511,unknown
ENSP00000332861,unknown
ENSP00000263095,unknown
ENSP00000473091,unknown
ENSP00000350576,unknown
ENSP00000459566,unknown
ENSP00000377080,unknown
ENSP00000376010,unknown
ENSP00000485448,unknown
ENSP00000471549,unknown
ENSP00000322545,unknown
ENSP00000471516,unknown
ENSP00000323945,unknown
ENSP00000341528,unknown
ENSP00000471277,unknown
ENSP00000361791,unknown
ENSP00000378642,unknown
ENSP00000469958,unknown
ENSP00000429148,unknown
ENSP00000381613,unknown
ENSP00000482749,unknown
ENSP00000287461,unknown
ENSP00000302222,unknown
ENSP00000314543,unknown
ENSP00000334853,unknown
ENSP00000394248,unknown
ENSP00000482819,unknown
ENSP00000411084,unknown
ENSP00000349401,unknown
ENSP00000480556,unknown
ENSP00000472959,unknown
ENSP00000480218,unknown
ENSP00000333660,unknown
ENSP00000464788,unknown
ENSP00000364379,unknown
ENSP00000309161,unknown
ENSP00000416809,unknown
ENSP00000388864,unknown
ENSP00000395733,unknown
ENSP00000337363,unknown
ENSP00000478345,unknown
ENSP00000292928,unknown
ENSP00000342818,unknown
ENSP00000302603,unknown
ENSP00000382957,unknown
ENSP00000306756,unknown
ENSP00000385099,unknown
ENSP00000482540,unknown
ENSP00000440365,unknown
ENSP00000278314,unknown
ENSP00000311319,unknown
ENSP00000303915,unknown
ENSP00000321848,unknown
ENSP00000269834,unknown
ENSP00000337122,unknown
ENSP00000349161,unknown
ENSP00000293725,unknown
ENSP00000437832,unknown
ENSP00000341165,unknown
ENSP00000441410,unknown
ENSP00000393835,unknown
ENSP00000480297,unknown
ENSP00000310472,unknown
ENSP00000396402,unknown
ENSP00000418187,unknown
ENSP00000305077,unknown
ENSP00000339823,unknown
ENSP00000367797,unknown
ENSP00000406201,unknown
ENSP00000439017,unknown
ENSP00000347043,unknown
ENSP00000327143,unknown
ENSP00000444812,unknown
ENSP00000353058,unknown
ENSP00000269394,unknown
ENSP00000359802,unknown
ENSP00000439402,unknown
ENSP00000467218,unknown
ENSP00000301480,unknown
ENSP00000471905,unknown
ENSP00000394380,unknown
ENSP00000300870,unknown
ENSP00000444339,unknown
ENSP00000477392,unknown
ENSP00000365407,unknown
ENSP00000344828,unknown
ENSP00000397178,unknown
ENSP00000379702,unknown
ENSP00000301399,unknown
ENSP00000472867,unknown
ENSP00000324064,unknown
ENSP00000399664,unknown
ENSP00000311679,unknown
ENSP00000415774,unknown
ENSP00000282308,unknown
ENSP00000347338,unknown
ENSP00000344162,unknown
ENSP00000345479,unknown
ENSP00000333725,unknown
ENSP00000442573,unknown
ENSP00000354377,unknown
ENSP00000319222,unknown
ENSP00000379168,unknown
ENSP00000468720,unknown
ENSP00000352444,unknown
ENSP00000347821,unknown
ENSP00000254166,unknown
ENSP00000330488,unknown
ENSP00000279907,unknown
ENSP00000384183,['hsa04150']
ENSP00000361392,unknown
ENSP00000298050,unknown
ENSP00000363459,unknown
ENSP00000356113,unknown
ENSP00000292779,unknown
ENSP00000328347,unknown
ENSP00000317431,unknown
ENSP00000316598,unknown
ENSP00000463334,unknown
ENSP00000253110,unknown
ENSP00000336721,unknown
ENSP00000400258,unknown
ENSP00000253159,unknown
ENSP00000436621,unknown
ENSP00000355470,unknown
ENSP00000398688,unknown
ENSP00000308368,unknown
ENSP00000267273,unknown
ENSP00000307975,unknown
ENSP00000300209,unknown
ENSP00000291934,unknown
ENSP00000297623,unknown
ENSP00000367655,unknown
ENSP00000253262,unknown
ENSP00000429808,unknown
ENSP00000369907,unknown
ENSP00000364643,unknown
ENSP00000292641,unknown
ENSP00000364632,unknown
ENSP00000338276,unknown
ENSP00000392568,unknown
ENSP00000395505,unknown
ENSP00000382951,unknown
ENSP00000311398,unknown
ENSP00000264360,unknown
ENSP00000334163,unknown
ENSP00000420091,unknown
ENSP00000426528,unknown
ENSP00000253407,unknown
ENSP00000359630,unknown
ENSP00000432648,unknown
ENSP00000451851,unknown
ENSP00000276480,unknown
ENSP00000354152,unknown
ENSP00000284245,unknown
ENSP00000328677,unknown
ENSP00000330240,unknown
ENSP00000284885,unknown
ENSP00000362601,unknown
ENSP00000253673,unknown
ENSP00000449137,unknown
ENSP00000310303,unknown
ENSP00000463245,unknown
ENSP00000285083,unknown
ENSP00000253697,unknown
ENSP00000341942,unknown
ENSP00000362684,unknown
ENSP00000452252,unknown
ENSP00000265825,unknown
ENSP00000343690,unknown
ENSP00000424123,"['hsa00062', 'hsa01040']"
ENSP00000379869,unknown
ENSP00000253807,unknown
ENSP00000439287,unknown
ENSP00000304234,unknown
ENSP00000351345,unknown
ENSP00000290294,unknown
ENSP00000281156,unknown
ENSP00000435299,unknown
ENSP00000354227,unknown
ENSP00000253814,unknown
ENSP00000299492,unknown
ENSP00000386921,unknown
ENSP00000300069,unknown
ENSP00000360191,unknown
ENSP00000377616,unknown
ENSP00000262717,unknown
ENSP00000254072,unknown
ENSP00000381009,unknown
ENSP00000339238,unknown
ENSP00000375475,unknown
ENSP00000476821,unknown
ENSP00000335503,unknown
ENSP00000383225,unknown
ENSP00000354001,unknown
ENSP00000381541,unknown
ENSP00000386376,unknown
ENSP00000381005,unknown
ENSP00000375430,unknown
ENSP00000333993,unknown
ENSP00000335567,unknown
ENSP00000335565,unknown
ENSP00000366976,unknown
ENSP00000480012,unknown
ENSP00000319118,unknown
ENSP00000361900,unknown
ENSP00000299847,unknown
ENSP00000428002,unknown
ENSP00000355904,unknown
ENSP00000431162,unknown
ENSP00000256737,unknown
ENSP00000273077,unknown
ENSP00000391549,unknown
ENSP00000376419,unknown
ENSP00000387426,unknown
ENSP00000314556,unknown
ENSP00000463188,unknown
ENSP00000329932,unknown
ENSP00000313243,unknown
ENSP00000358802,unknown
ENSP00000256367,unknown
ENSP00000299320,unknown
ENSP00000298295,unknown
ENSP00000254336,unknown
ENSP00000393631,unknown
ENSP00000254325,unknown
ENSP00000255476,['hsa04612']
ENSP00000307774,unknown
ENSP00000345175,unknown
ENSP00000431971,unknown
ENSP00000405424,unknown
ENSP00000328079,unknown
ENSP00000301459,unknown
ENSP00000277517,['hsa00900']
ENSP00000254528,unknown
ENSP00000262424,unknown
ENSP00000329360,unknown
ENSP00000376989,unknown
ENSP00000300961,unknown
ENSP00000414721,unknown
ENSP00000254624,unknown
ENSP00000320246,unknown
ENSP00000300190,unknown
ENSP00000423366,unknown
ENSP00000294829,unknown
ENSP00000328090,unknown
ENSP00000396160,unknown
ENSP00000407107,unknown
ENSP00000400513,unknown
ENSP00000315152,unknown
ENSP00000373360,unknown
ENSP00000307831,unknown
ENSP00000312625,unknown
ENSP00000340864,unknown
ENSP00000359521,unknown
ENSP00000361788,unknown
ENSP00000263071,unknown
ENSP00000355084,unknown
ENSP00000446688,unknown
ENSP00000370288,unknown
ENSP00000384604,unknown
ENSP00000384197,unknown
ENSP00000315118,unknown
ENSP00000368468,unknown
ENSP00000312587,unknown
ENSP00000422338,unknown
ENSP00000263960,unknown
ENSP00000254765,unknown
ENSP00000483345,unknown
ENSP00000356733,unknown
ENSP00000468354,unknown
ENSP00000254770,unknown
ENSP00000263921,unknown
ENSP00000373627,unknown
ENSP00000277632,unknown
ENSP00000263512,unknown
ENSP00000329858,unknown
ENSP00000355609,unknown
ENSP00000399903,unknown
ENSP00000442382,unknown
ENSP00000370710,unknown
ENSP00000483312,unknown
ENSP00000310182,unknown
ENSP00000256538,unknown
ENSP00000419194,unknown
ENSP00000371345,unknown
ENSP00000348912,unknown
ENSP00000305696,unknown
ENSP00000371201,unknown
ENSP00000368761,unknown
ENSP00000420405,unknown
ENSP00000415836,unknown
ENSP00000344961,unknown
ENSP00000304437,unknown
ENSP00000341108,unknown
ENSP00000314560,unknown
ENSP00000299798,unknown
ENSP00000296127,unknown
ENSP00000480916,unknown
ENSP00000403397,unknown
ENSP00000366178,unknown
ENSP00000344907,unknown
ENSP00000380440,unknown
ENSP00000329904,unknown
ENSP00000380453,unknown
ENSP00000368314,['hsa04514']
ENSP00000335196,unknown
ENSP00000383143,unknown
ENSP00000450353,unknown
ENSP00000351682,"['hsa00330', 'hsa00340', 'hsa00410']"
ENSP00000354964,unknown
ENSP00000336861,unknown
ENSP00000378275,unknown
ENSP00000437289,unknown
ENSP00000317817,unknown
ENSP00000255152,unknown
ENSP00000366050,unknown
ENSP00000381377,unknown
ENSP00000364023,unknown
ENSP00000447879,unknown
ENSP00000477059,unknown
ENSP00000373684,unknown
ENSP00000311343,unknown
ENSP00000373964,unknown
ENSP00000280481,['hsa04512']
ENSP00000396896,unknown
ENSP00000371994,unknown
ENSP00000289957,['hsa04080']
ENSP00000381981,unknown
ENSP00000398722,unknown
ENSP00000457492,unknown
ENSP00000339086,unknown
ENSP00000301039,unknown
ENSP00000356990,unknown
ENSP00000424261,"['hsa04110', 'hsa04114']"
ENSP00000458316,unknown
ENSP00000416154,unknown
ENSP00000453281,unknown
ENSP00000261180,unknown
ENSP00000377895,unknown
ENSP00000414055,unknown
ENSP00000392316,unknown
